Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D11","LED","LED_0805_2012Metric",153.685958,-114.134844,60.000000,top
"D11","LED","LED_0805_2012Metric",204.997871,-180.889989,60.000000,top
"D11","LED","LED_0805_2012Metric",51.062132,-180.889989,60.000000,top
"D11","LED","LED_0805_2012Metric",102.374045,-114.134844,60.000000,top
"D11","LED","LED_0805_2012Metric",204.997871,-114.134844,60.000000,top
"D11","LED","LED_0805_2012Metric",51.062132,-114.134844,60.000000,top
"D11","LED","LED_0805_2012Metric",102.374045,-47.379699,60.000000,top
"D11","LED","LED_0805_2012Metric",102.374045,-180.889989,60.000000,top
"D12","LED","LED_0805_2012Metric",83.474045,-191.489989,0.000000,top
"D12","LED","LED_0805_2012Metric",186.097871,-57.979699,0.000000,top
"D12","LED","LED_0805_2012Metric",186.097871,-191.489989,0.000000,top
"D12","LED","LED_0805_2012Metric",83.474045,-57.979699,0.000000,top
"D12","LED","LED_0805_2012Metric",134.785958,-191.489989,0.000000,top
"D12","LED","LED_0805_2012Metric",32.162132,-57.979699,0.000000,top
"D12","LED","LED_0805_2012Metric",83.474045,-124.734844,0.000000,top
"D12","LED","LED_0805_2012Metric",186.097871,-124.734844,0.000000,top
"D12","LED","LED_0805_2012Metric",134.785958,-124.734844,0.000000,top
"D12","LED","LED_0805_2012Metric",134.785958,-57.979699,0.000000,top
"D12","LED","LED_0805_2012Metric",32.162132,-124.734844,0.000000,top
"D12","LED","LED_0805_2012Metric",32.162132,-191.489989,0.000000,top
"D13","LED","LED_0805_2012Metric",193.747871,-115.884844,120.000000,top
"D13","LED","LED_0805_2012Metric",142.435958,-182.639989,120.000000,top
"D13","LED","LED_0805_2012Metric",193.747871,-49.129699,120.000000,top
"D13","LED","LED_0805_2012Metric",142.435958,-115.884844,120.000000,top
"D13","LED","LED_0805_2012Metric",39.812132,-182.639989,120.000000,top
"D13","LED","LED_0805_2012Metric",91.124045,-115.884844,120.000000,top
"D13","LED","LED_0805_2012Metric",39.812132,-115.884844,120.000000,top
"D13","LED","LED_0805_2012Metric",91.124045,-49.129699,120.000000,top
"D13","LED","LED_0805_2012Metric",39.812132,-49.129699,120.000000,top
"D13","LED","LED_0805_2012Metric",91.124045,-182.639989,120.000000,top
"D13","LED","LED_0805_2012Metric",142.435958,-49.129699,120.000000,top
"D13","LED","LED_0805_2012Metric",193.747871,-182.639989,120.000000,top
"L1","L","L_1008_2520Metric",36.337132,-99.134844,0.000000,top
"L1","L","L_1008_2520Metric",190.272871,-165.889989,0.000000,top
"L1","L","L_1008_2520Metric",190.272871,-32.379699,0.000000,top
"L1","L","L_1008_2520Metric",190.272871,-99.134844,0.000000,top
"L1","L","L_1008_2520Metric",36.337132,-32.379699,0.000000,top
"L1","L","L_1008_2520Metric",138.960958,-165.889989,0.000000,top
"L1","L","L_1008_2520Metric",138.960958,-99.134844,0.000000,top
"L1","L","L_1008_2520Metric",138.960958,-32.379699,0.000000,top
"L1","L","L_1008_2520Metric",87.649045,-165.889989,0.000000,top
"L1","L","L_1008_2520Metric",36.337132,-165.889989,0.000000,top
"L1","L","L_1008_2520Metric",87.649045,-99.134844,0.000000,top
"L1","L","L_1008_2520Metric",87.649045,-32.379699,0.000000,top
"L2","L","L_1008_2520Metric",181.347871,-169.139989,180.000000,top
"L2","L","L_1008_2520Metric",130.035958,-169.139989,180.000000,top
"L2","L","L_1008_2520Metric",130.035958,-102.384844,180.000000,top
"L2","L","L_1008_2520Metric",78.724045,-102.384844,180.000000,top
"L2","L","L_1008_2520Metric",181.347871,-35.629699,180.000000,top
"L2","L","L_1008_2520Metric",27.412132,-102.384844,180.000000,top
"L2","L","L_1008_2520Metric",27.412132,-169.139989,180.000000,top
"L2","L","L_1008_2520Metric",78.724045,-35.629699,180.000000,top
"L2","L","L_1008_2520Metric",130.035958,-35.629699,180.000000,top
"L2","L","L_1008_2520Metric",181.347871,-102.384844,180.000000,top
"L2","L","L_1008_2520Metric",78.724045,-169.139989,180.000000,top
"L2","L","L_1008_2520Metric",27.412132,-35.629699,180.000000,top
"L3","L","L_1008_2520Metric",88.224045,-35.629699,0.000000,top
"L3","L","L_1008_2520Metric",88.224045,-102.384844,0.000000,top
"L3","L","L_1008_2520Metric",190.847871,-169.139989,0.000000,top
"L3","L","L_1008_2520Metric",190.847871,-102.384844,0.000000,top
"L3","L","L_1008_2520Metric",36.912132,-169.139989,0.000000,top
"L3","L","L_1008_2520Metric",36.912132,-102.384844,0.000000,top
"L3","L","L_1008_2520Metric",139.535958,-35.629699,0.000000,top
"L3","L","L_1008_2520Metric",190.847871,-35.629699,0.000000,top
"L3","L","L_1008_2520Metric",139.535958,-169.139989,0.000000,top
"L3","L","L_1008_2520Metric",139.535958,-102.384844,0.000000,top
"L3","L","L_1008_2520Metric",36.912132,-35.629699,0.000000,top
