Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"SW1","SW_DPST_x2","SW_SPST_TL3342",174.463676,-32.840659,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",87.149036,-93.476041,-90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",235.616854,-154.157359,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",235.616854,-32.840659,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",113.310498,-32.840659,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",25.995858,-93.476041,-90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",209.455392,-93.476041,-90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",52.157320,-32.840659,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",174.463676,-154.157359,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",52.157320,-154.157359,90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",148.302214,-93.476041,-90.000000,top
"SW1","SW_DPST_x2","SW_SPST_TL3342",113.310498,-154.157359,90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",165.319676,-32.840659,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",226.472854,-154.157359,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",157.446214,-93.476041,90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",43.013320,-32.840659,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",43.013320,-154.157359,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",104.166498,-154.157359,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",35.139858,-93.476041,90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",165.319676,-154.157359,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",226.472854,-32.840659,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",218.599392,-93.476041,90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",104.166498,-32.840659,-90.000000,top
"U1","PY32F002AF15P6TU","TSSOP-20_4.4x6.5mm_P0.65mm",96.293036,-93.476041,90.000000,top
